i,x,y,z
12253,0.259866,-0.195888,0.157077
12254,0.561516,-0.432409,0.350149
12255,0.801351,-0.642045,0.529262
12256,0.952968,-0.811762,0.687274
12257,0.999677,-0.931007,0.817888
12258,0.936335,-0.992367,0.915894
12259,0.769916,-0.992026,0.977387
12260,0.518739,-0.930006,0.999915
12261,0.210457,-0.810163,0.982579
12262,-0.120994,-0.639947,0.926070
12263,-0.439125,-0.429943,0.832643
12264,-0.708914,-0.193207,0.706020
12265,-0.900662,0.055542,0.551251
12266,-0.993260,0.300837,0.374505
12267,-0.976513,0.527428,0.182828
12268,-0.852266,0.721226,-0.016137
12269,-0.634196,0.870181,-0.214459
12270,-0.346310,0.965033,-0.404231
12271,-0.020300,0.999884,-0.577887
12272,0.307944,0.972567,-0.728505
12273,0.602289,0.884780,-0.850080
12274,0.830329,0.741982,-0.937765
12275,0.966962,0.553052,-0.988064
12276,0.997146,0.329735,-0.998972
12277,0.917558,0.085917,-0.970055
12278,0.736959,-0.163244,-0.902464
12279,0.475232,-0.402254,-0.798895
12280,0.161188,-0.616254,-0.663476
12281,-0.170600,-0.791939,-0.501607
12282,-0.483608,-0.918384,-0.319740
12283,-0.743377,-0.987729,-0.125126
12284,-0.921311,-0.995662,0.074476
12285,-0.997821,-0.941689,0.271109
12286,-0.964485,-0.829167,0.456934
12287,-0.824973,-0.665091,0.624542
12288,-0.594642,-0.459663,0.767252
12289,-0.298850,-0.225655,0.879374
12290,0.029842,0.022383,0.956438
12291,0.355248,0.269029,0.995371
12292,0.641547,0.498948,0.994623
12293,0.857220,0.697845,0.954222
12294,0.978525,0.853354,0.875779
12295,0.992108,0.955805,0.762422
12296,0.896474,0.998828,0.618669
12297,0.702150,0.979750,0.450252
12298,0.430530,0.899755,0.263885
12299,0.111514,0.763818,0.066998
12300,-0.219778,0.580390,-0.132561
12301,-0.526876,0.360877,-0.326835
12302,-0.775971,0.118926,-0.508078
12303,-0.939644,-0.130420,-0.669067
12304,-0.999874,-0.371656,-0.803381
12305,-0.950032,-0.589785,-0.905668
12306,-0.795605,-0.771243,-0.971848
12307,-0.553593,-0.904750,-0.999284
12308,-0.250638,-0.982003,-0.986882
12309,0.079909,-0.998201,-0.935135
12310,0.401659,-0.952335,-0.846108
12311,0.679192,-0.847257,-0.723349
12312,0.881955,-0.689501,-0.571753
12313,0.987627,-0.488876,-0.397362
12314,0.984576,-0.257854,-0.207130
12315,0.873136,-0.010800,-0.008640
12316,0.665576,0.236925,0.190194
12317,0.384745,0.469919,0.381446
12318,0.061559,0.673697,0.557490
12319,-0.268403,0.835586,0.711310
12320,-0.568818,0.945524,0.836771
12321,-0.806614,0.996673,0.928873
12322,-0.955613,0.985854,0.983944
12323,-0.999413,0.913739,0.999789
12324,-0.933191,0.784812,0.975774
12325,-0.764237,0.607090,0.912859
12326,-0.511152,0.391621,0.813551
12327,-0.201796,0.151804,0.681809
12328,0.129775,-0.097452,0.522886
12329,0.447060,-0.340649,0.343117
12330,0.715129,-0.562666,0.149669
12331,0.904473,-0.749699,-0.049746
12332,0.994247,-0.890119,-0.247178
12333,0.974568,-0.975196,-0.434756
12334,0.847602,-0.999641,-0.605001
12335,0.627328,-0.961932,-0.751127
12336,0.337993,-0.864415,-0.867307
12337,0.011450,-0.713153,-0.948911
12338,-0.316354,-0.517551,-0.992685
12339,-0.609331,-0.289769,-0.996883
12340,-0.835229,-0.043972,-0.961339
12341,-0.969181,0.204560,-0.887470
12342,-0.996439,0.440373,-0.778220
12343,-0.914003,0.648806,-0.637944
12344,-0.730948,0.816899,-0.472236
12345,-0.467425,0.934201,-0.287701
12346,-0.152446,0.993420,-0.091697
12347,0.179315,0.990872,0.107963
12348,0.491337,0.926717,0.303319
12349,0.749269,0.804942,0.486583
12350,0.924717,0.633121,0.650448
12351,0.998366,0.421935,0.788382
12352,0.962109,0.184515,0.894885
12353,0.819938,-0.064377,0.965713
12354,0.587502,-0.309266,0.998040
12355,0.290391,-0.534927,0.990578
12356,-0.038688,-0.727329,0.943626
12357,-0.363508,-0.874509,0.859054
12358,-0.648311,-0.967316,0.740234
12359,-0.861744,-0.999980,0.591903
12360,-0.980311,-0.970470,0.419976
12361,-0.990959,-0.880621,0.231305
12362,-0.892517,-0.736019,0.033412
12363,-0.695820,-0.545656,-0.165812
12364,-0.422524,-0.321366,-0.358426
12365,-0.102713,-0.077095,-0.536751
12366,0.228404,0.171970,-0.693677
12367,0.534378,0.410342,-0.822948
12368,0.781524,0.623201,-0.919412
12369,0.942635,0.797312,-0.979221
12370,0.999975,0.921851,-0.999991
12371,0.947232,0.989073,-0.980895
12372,0.790212,0.994799,-0.922694
12373,0.546200,0.938674,-0.827708
12374,0.242059,0.824186,-0.699724
12375,-0.088729,0.658455,-0.543844
12376,-0.409749,0.451784,-0.366283
12377,-0.685662,0.217023,-0.174119
12378,-0.886093,-0.031231,0.024986
12379,-0.988977,-0.277544,0.223096
12380,-0.982988,-0.506600,0.412311
12381,-0.868787,-0.704158,0.585088
12382,-0.658944,-0.857935,0.734540
12383,-0.376560,-0.958370,0.854708
12384,-0.052722,-0.999218,0.940802
12385,0.276919,-0.977939,0.989389
12386,0.576076,-0.895857,0.998532
12387,0.811815,-0.758075,0.967867
12388,0.958184,-0.573160,0.898616
12389,0.999070,-0.352608,0.793539
12390,0.929973,-0.110133,0.656828
12391,0.758499,0.139190,0.493930
12392,0.503524,0.379859,0.311341
12393,0.193118,0.596910,0.116340
12394,-0.138547,0.776847,-0.083300
12395,-0.454960,0.908485,-0.279618
12396,-0.721288,0.983637,-0.464789
12397,-0.908213,0.997631,-0.631430
12398,-0.995156,0.949597,-0.772898
12399,-0.972546,0.842522,-0.883553
12400,-0.842872,0.683064,-0.958984
12401,-0.620410,0.481135,-0.996183
12402,-0.329649,0.249292,-0.993667
12403,-0.002599,0.001949,-0.951537
12404,0.324738,-0.245515,-0.871472
12405,0.616325,-0.477714,-0.756665
12406,0.840064,-0.680211,-0.611691
12407,0.971323,-0.840416,-0.442331
12408,0.995653,-0.948368,-0.255337
12409,0.910376,-0.997355,-0.058163
12410,0.724879,-0.984331,0.141329
12411,0.459582,-0.910107,0.335187
12412,0.143692,-0.779296,0.515682
12413,-0.188016,-0.600033,0.675619
12414,-0.499027,-0.383462,0.808621
12415,-0.755101,-0.143049,0.909385
12416,-0.928050,0.106257,0.973896
12417,-0.998833,0.348957,0.999580
12418,-0.959658,0.569961,0.985414
12419,-0.814839,0.755527,0.931963
12420,-0.580317,0.894118,0.841357
12421,-0.281910,0.977117,0.717209
12422,0.047531,0.999364,0.564468
12423,0.371740,0.959475,0.389224
12424,0.655025,0.859931,0.198463
12425,0.866201,0.706920,-0.000211
12426,0.982021,0.509957,-0.198876
12427,0.989733,0.281286,-0.389613
12428,0.888490,0.035127,-0.564817
12429,0.689436,-0.213216,-0.717503
12430,0.414485,-0.448303,-0.841585
12431,0.093905,-0.655516,-0.932116
12432,-0.237013,-0.821972,-0.985486
12433,-0.541839,-0.937323,-0.999567
12434,-0.787016,-0.994395,-0.973800
12435,-0.945553,-0.989640,-0.909210
12436,-0.999998,-0.923354,-0.808372
12437,-0.944358,-0.799659,-0.675308
12438,-0.784756,-0.626245,-0.515321
12439,-0.538764,-0.413894,-0.334789
12440,-0.233462,-0.175809,-0.140911
12441,0.097542,0.073207,0.058585
12442,0.417807,0.317672,0.255745
12443,0.692078,0.542385,0.442710
12444,0.890160,0.733375,0.612025
12445,0.990249,0.878767,0.756940
12446,0.981324,0.969522,0.871679
12447,0.864370,0.999997,0.951667
12448,0.652260,0.968297,0.993715
12449,0.368345,0.876393,0.996146
12450,0.043881,0.729998,0.958864
12451,-0.285414,0.538217,0.883356
12452,-0.583288,0.312971,0.772631
12453,-0.816951,0.068267,0.631103
12454,-0.960679,-0.180682,0.464415
12455,-0.998650,-0.418398,0.279213
12456,-0.926683,-0.630099,0.082879
12457,-0.752701,-0.802623,-0.116759
12458,-0.495857,-0.925245,-0.311742
12459,-0.184426,-0.990339,-0.494297
12460,0.147307,-0.993859,-0.657146
12461,0.462824,-0.935585,-0.793796
12462,0.727391,-0.819141,-0.898801
12463,0.911882,-0.651767,-0.967973
12464,0.995987,-0.443870,-0.998555
12465,0.970448,-0.208374,-0.989328
12466,0.838076,0.040077,-0.940659
12467,0.613444,0.286036,-0.854489
12468,0.321280,0.514211,-0.734254
12469,-0.006253,0.710415,-0.584746
12470,-0.333097,0.862449,-0.411926
12471,-0.623272,0.960859,-0.222684
12472,-0.844833,0.999529,-0.024564
12473,-0.973390,0.976052,0.174535
12474,-0.994790,0.891889,0.366675
12475,-0.906678,0.752273,0.544198
12476,-0.718753,0.565884,0.700025
12477,-0.451703,0.344311,0.827945
12478,-0.134927,0.101331,0.922857
12479,0.196702,-0.147950,0.980977
12480,0.506678,-0.388032,0.999989
12481,0.760875,-0.603988,0.979135
12482,0.931310,-0.782390,0.919245
12483,0.999221,-0.912148,0.822709
12484,0.957132,-0.985193,0.693373
12485,0.809676,-0.996983,0.536395
12486,0.573085,-0.946786,0.358032
12487,0.273406,-0.837722,0.165396
12488,-0.056371,-0.676572,-0.033834
12489,-0.379942,-0.473357,-0.231715
12490,-0.661688,-0.240710,-0.420359
12491,-0.870590,0.006902,-0.592244
12492,-0.983653,0.254086,-0.740518
12493,-0.988429,0.485471,-0.859270
12494,-0.884393,0.686673,-0.943765
12495,-0.682998,0.845180,-0.990636
12496,-0.406414,0.951138,-0.998013
12497,-0.085089,0.997959,-0.965603
12498,0.245603,0.982732,-0.894697
12499,0.549257,0.906403,-0.788122
12500,0.792445,0.773719,-0.650128
12501,0.948397,0.592928,-0.486214
12502,0.999943,0.375272,-0.302917
12503,0.941409,0.134283,-0.107544
12504,0.779239,-0.115054,0.092117
12505,0.531286,-0.357239,0.288105
12506,0.224846,-0.577211,0.472608
12507,-0.106347,-0.761296,0.638269
12508,-0.425833,-0.898047,0.778485
12509,-0.698440,-0.978962,0.887664
12510,-0.894159,-0.999009,0.961456
12511,-0.991443,-0.956944,0.996917
12512,-0.979583,-0.855379,0.992634
12513,-0.859885,-0.700632,0.948778
12514,-0.645525,-0.502323,0.867097
12515,-0.360102,-0.272781,0.750848
12516,-0.035037,-0.026280,0.604665
12517,0.293886,0.221856,0.434376
12518,0.590455,0.456197,0.246769
12519,0.822024,0.662175,0.049325
12520,0.963099,0.826981,-0.150086
12521,0.998151,0.940370,-0.343513
12522,0.923320,0.995292,-0.523246
12523,0.746844,0.988330,-0.682118
12524,0.488151,0.919920,-0.813796
12525,0.175720,0.794313,-0.913031
12526,-0.156056,0.619319,-0.975867
12527,-0.470652,0.405820,-0.999797
12528,-0.733436,0.167088,-0.983869
12529,-0.915479,-0.082032,-0.928717
12530,-0.996740,-0.326052,-0.836540
12531,-0.968274,-0.549800,-0.711013
12532,-0.833215,-0.739363,-0.557140
12533,-0.606430,-0.882957,-0.381055
12534,-0.312885,-0.971653,-0.189780
12535,0.015103,-0.999936,0.009062
12536,0.341430,-0.966048,0.207543
12537,0.630169,-0.872095,0.397749
12538,0.849535,-0.723920,0.572099
12539,0.975380,-0.530736,0.723640
12540,0.993849,-0.304552,0.846333
12541,0.902908,-0.059433,0.935285
12542,0.712571,0.189381,0.986950
12543,0.443789,0.426420,0.999268
12544,0.126152,0.636947,0.971749
12545,-0.205373,0.807872,0.905489
12546,-0.514289,0.928566,0.803130
12547,-0.766588,0.991528,0.668753
12548,-0.934497,0.992840,0.507715
12549,-0.999531,0.932423,0.326436
12550,-0.954531,0.814032,0.132143
12551,-0.804449,0.645029,-0.067419
12552,-0.565809,0.435921,-0.264292
12553,-0.264882,0.199709,-0.450629
12554,0.065206,-0.048920,-0.619001
12555,0.388115,-0.294506,-0.762695
12556,0.668298,-0.521782,-0.875983
12557,0.874911,-0.716617,-0.954348
12558,0.985208,-0.866895,-0.994667
12559,0.987048,-0.963274,-0.995331
12560,0.880227,-0.999761,-0.956314
12561,0.676506,-0.974088,-0.879173
12562,0.398310,-0.887851,-0.766981
12563,0.076266,-0.746412,-0.624212
12564,-0.254173,-0.558564,-0.456558
12565,-0.556632,-0.335988,-0.270703
12566,-0.797813,-0.092521,-0.074055
12567,-0.951166,0.156698,0.125545
12568,-0.999809,0.396174,0.320140
12569,-0.938387,0.611018,0.501972
12570,-0.773662,0.787872,0.663792
12571,-0.523767,0.915740,0.799148
12572,-0.216212,0.986672,0.902645
12573,0.115144,0.996257,0.970157
12574,0.433825,0.943900,0.998991
12575,0.704747,0.832855,0.987999
12576,0.898087,0.670028,0.937618
12577,0.992560,0.465541,0.849858
12578,0.977765,0.232110,0.728216
12579,0.855333,-0.015753,0.577543
12580,0.638740,-0.262637,0.403845
12581,0.351830,-0.493191,0.214046
12582,0.026190,-0.693081,0.015715
12583,-0.302334,-0.849878,-0.183243
12584,-0.597576,-0.953834,-0.374896
12585,-0.827032,-0.998486,-0.551603
12586,-0.965444,-0.981056,-0.706319
12587,-0.997573,-0.902629,-0.832876
12588,-0.919884,-0.768081,-0.926230
12589,-0.740929,-0.585777,-0.982657
12590,-0.480407,-0.367053,-0.999909
12591,-0.166999,-0.125507,-0.977298
12592,0.164793,0.123842,-0.915725
12593,0.478444,0.365492,-0.817645
12594,0.739424,0.584417,-0.686968
12595,0.919005,0.767006,-0.528904
12596,0.997415,0.901906,-0.349754
12597,0.966024,0.980730,-0.156660
12598,0.828288,0.998576,0.042679
12599,0.599368,0.954337,0.240316
12600,0.304466,0.850761,0.428373
12601,-0.023953,0.694289,0.599352
12602,-0.349736,0.494650,0.746437
12603,-0.637017,0.264255,0.863764
12604,-0.854172,0.017431,0.946655
12605,-0.977294,-0.230478,0.991806
12606,-0.992829,-0.464056,0.997417
12607,-0.899068,-0.668781,0.963264
12608,-0.706333,-0.831925,0.890708
12609,-0.435839,-0.943344,0.782643
12610,-0.117366,-0.996110,0.643377
12611,0.214028,-0.986943,0.478461
12612,0.521860,-0.916413,0.294470
12613,0.772242,-0.788904,0.098740
12614,0.937612,-0.612346,-0.100927
12615,0.999763,-0.397714,-0.296570
12616,0.951855,-0.158355,-0.480390
12617,0.799160,0.090850,-0.645058
12618,0.558489,0.334407,-0.784010
12619,0.256336,0.557172,-0.891705
12620,-0.074036,0.745294,-0.963852
12621,-0.396257,0.887078,-0.997572
12622,-0.674856,0.973707,-0.991523
12623,-0.879163,0.999796,-0.945944
12624,-0.986686,0.963723,-0.862654
12625,-0.985589,0.867730,-0.744972
12626,-0.875992,0.717786,-0.597591
12627,-0.669961,0.523213,-0.426386
12628,-0.390176,0.296109,-0.238182
12629,-0.067438,0.050595,-0.040482
12630,0.262724,-0.198065,0.158831
12631,0.563963,-0.434410,0.351812
12632,0.803118,-0.643746,0.530768
12633,0.953861,-0.813057,0.688564
12634,0.999597,-0.931815,0.818908
12635,0.935291,-0.992638,0.916606
12636,0.768023,-0.991744,0.977761
12637,0.516206,-0.929188,0.999936
12638,0.207562,-0.808859,0.982247
12639,-0.123932,-0.638240,0.925399
12640,-0.441783,-0.427937,0.831658
12641,-0.710999,-0.191028,0.704761
12642,-0.901945,0.057758,0.549768
12643,-0.993598,0.302954,0.372857
12644,-0.975871,0.529313,0.181082
12645,-0.850713,0.722762,-0.017913
12646,-0.631904,0.871273,-0.216193
12647,-0.343531,0.965613,-0.405855
12648,-0.017340,0.999915,-0.579336
12649,0.310760,0.972048,-0.729721
12650,0.604649,0.883743,-0.851014
12651,0.831975,0.740492,-0.938380
12652,0.967713,0.551200,-0.988336
12653,0.996918,0.327638,-0.998890
12654,0.916377,0.083704,-0.969622
12655,0.734955,-0.165434,-0.901697
12656,0.472625,-0.404286,-0.797825
12657,0.158266,-0.618001,-0.662146
12658,-0.173517,-0.793292,-0.500069
12659,-0.486197,-0.919261,-0.318056
12660,-0.745354,-0.988073,-0.123364
12661,-0.922458,-0.995453,0.076247
12662,-0.998012,-0.940940,0.272818
12663,-0.963699,-0.827923,0.458513
12664,-0.823296,-0.663431,0.625928
12665,-0.592259,-0.457690,0.768390
12666,-0.296023,-0.223491,0.880218
12667,0.032801,0.024603,0.956955
12668,0.358014,0.271167,0.995541
12669,0.643815,0.500871,0.994437
12670,0.858741,0.699434,0.953689
12671,0.979131,0.854509,0.874920
12672,0.991732,0.956455,0.761271
12673,0.895158,0.998933,0.617273
12674,0.700039,0.979303,0.448665
12675,0.427856,0.898784,0.262171
12676,0.108571,0.762383,0.065225
12677,-0.222665,0.578581,-0.134321
12678,-0.529390,0.358805,-0.328513
12679,-0.777835,0.116721,-0.509608
12680,-0.940652,-0.132621,-0.670386
12681,-0.999917,-0.373716,-0.804438
12682,-0.949104,-0.591576,-0.906420
12683,-0.793808,-0.772655,-0.972265
12684,-0.551125,-0.905693,-0.999350
12685,-0.247771,-0.982420,-0.986593
12686,0.082860,-0.998065,-0.934504
12687,0.404369,-0.951655,-0.845160
12688,0.681362,-0.846076,-0.722121
12689,0.883347,-0.687892,-0.570294
12690,0.988087,-0.486938,-0.395731
12691,0.984053,-0.255708,-0.205392
12692,0.871689,-0.008580,-0.006864
12693,0.663363,0.239082,0.191937
12694,0.382011,0.471878,0.383087
12695,0.058604,0.675336,0.558964
12696,-0.271254,0.836804,0.712557
12697,-0.571251,0.946244,0.837743
12698,-0.808361,0.996851,0.929530
12699,-0.956482,0.985479,0.984260
12700,-0.999307,0.912835,0.999750
12701,-0.932123,0.783434,0.975384
12702,-0.762324,0.605324,0.912132
12703,-0.508605,0.389577,0.812517
12704,-0.198895,0.149609,0.680509
12705,0.132710,-0.099661,0.521371
12706,0.449706,-0.342735,0.341448
12707,0.717196,-0.564500,0.147912
12708,0.905732,-0.751166,-0.051520
12709,0.994559,-0.891129,-0.248899
12710,0.973900,-0.975686,-0.436355
12711,0.846028,-0.999579,-0.606414
12712,0.625019,-0.961323,-0.752298
12713,0.335205,-0.863297,-0.868190
12714,0.008490,-0.711595,-0.949470
12715,-0.319161,-0.515649,-0.992898
12716,-0.611676,-0.287643,-0.996742
12717,-0.836854,-0.041753,-0.960849
12718,-0.969906,0.206733,-0.886650
12719,-0.996185,0.442365,-0.777103
12720,-0.912798,0.650494,-0.636575
12721,-0.728924,0.818178,-0.470669
12722,-0.464806,0.934991,-0.286000
12723,-0.149520,0.993672,-0.089928
12724,0.182227,0.990570,0.109729
12725,0.493913,0.925880,0.305012
12726,0.751226,0.803623,0.488134
12727,0.925840,0.631401,0.651796
12728,0.998531,0.419921,0.789473
12729,0.961298,0.182332,0.895677
12730,0.818239,-0.066593,0.966172
12731,0.585104,-0.311377,0.998149
12732,0.287557,-0.536802,0.990334
12733,-0.041646,-0.728851,0.943036
12734,-0.366265,-0.875583,0.858143
12735,-0.650563,-0.967876,0.739039
12736,-0.863243,-0.999991,0.590471
12737,-0.980891,-0.969932,0.418363
12738,-0.990558,-0.879567,0.229576
12739,-0.891178,-0.734514,0.031637
12740,-0.693691,-0.543793,-0.167564
12741,-0.419839,-0.319262,-0.360084
12742,-0.099768,-0.074881,-0.538249
12743,0.231286,0.174157,-0.694955
12744,0.536878,0.412366,-0.823956
12745,0.783368,0.624936,-0.920109
12746,0.943619,0.798650,-0.979579
12747,0.999992,0.922709,-0.999997
12748,0.946279,0.989398,-0.980548
12749,0.788394,0.994571,-0.922008
12750,0.543718,0.937906,-0.826710
12751,0.239186,0.822927,-0.698454
12752,-0.091677,0.656782,-0.542353
12753,-0.412448,0.449802,-0.364629
12754,-0.687814,0.214855,-0.172370
12755,-0.887461,-0.033450,0.026762
12756,-0.989411,-0.279676,0.224827
12757,-0.982440,-0.508513,0.413928
12758,-0.867317,-0.705733,0.586528
12759,-0.656714,-0.859073,0.735744
12760,-0.373816,-0.959001,0.855629
12761,-0.049766,-0.999303,0.941403
12762,0.279763,-0.977473,0.989645
12763,0.578493,-0.894868,0.998434
12764,0.813540,-0.756625,0.967418
12765,0.959027,-0.571339,0.897835
12766,0.998938,-0.350529,0.792457
12767,0.928881,-0.107925,0.655487
12768,0.756566,0.141389,0.492385
12769,0.500964,0.381912,0.309652
12770,0.190213,0.598689,0.114575
12771,-0.141478,0.778244,-0.085070
12772,-0.457594,0.909410,-0.281323
12773,-0.723336,0.984034,-0.466361
12774,-0.909448,0.997476,-0.632807
12775,-0.995443,0.948899,-0.774024
12776,-0.971853,0.841324,-0.884384
12777,-0.841275,0.681440,-0.959486
12778,-0.618085,0.479187,-0.996337
12779,-0.326853,0.247141,-0.993466
12780,0.000362,-0.000271,-0.950989
12781,0.327536,-0.247667,-0.870600
12782,0.618654,-0.479664,-0.755502
12783,0.841666,-0.681837,-0.610285
12784,0.972023,-0.841618,-0.440737
12785,0.995373,-0.949070,-0.253619
12786,0.909147,-0.997514,-0.056390
12787,0.722836,-0.983938,0.143087
12788,0.456951,-0.909184,0.336860
12789,0.140762,-0.777903,0.517203
12790,-0.190923,-0.598255,0.676927
12791,-0.501590,-0.381410,0.809664
12792,-0.757039,-0.140851,0.910123
12793,-0.929148,0.108465,0.974297
12794,-0.998971,0.351037,0.999630
12795,-0.958822,0.571784,0.985110
12796,-0.813119,0.756980,0.931317
12797,-0.577903,0.895110,0.840396
12798,-0.279068,0.977587,0.715970
12799,0.050488,0.999283,0.563001
12800,0.374487,0.958847,0.387587
12801,0.657259,0.858796,0.196721
12802,0.867677,0.705348,-0.001987
12803,0.982575,0.508045,-0.200617
12804,0.989306,0.279155,-0.391248
12805,0.887127,0.032908,-0.566282
12806,0.687289,-0.215385,-0.718739
12807,0.411789,-0.450286,-0.842543
12808,0.090957,-0.657191,-0.932757
12809,-0.239888,-0.823235,-0.985786
12810,-0.544325,-0.938094,-0.999514
12811,-0.788839,-0.994627,-0.973394
12812,-0.946513,-0.989319,-0.908469
12813,-0.999989,-0.922500,-0.807325
12814,-0.943380,-0.798324,-0.673996
12815,-0.782918,-0.624512,-0.513797
12816,-0.536268,-0.411871,-0.333115
12817,-0.230582,-0.173622,-0.139152
12818,0.100488,0.075422,0.060358
12819,0.420495,0.319776,0.257462
12820,0.694212,0.544249,0.444302
12821,0.891506,0.734882,0.613429
12822,0.990657,0.879825,0.758100
12823,0.980750,0.970064,0.872548
12824,0.862877,0.999989,0.952211
12825,0.650013,0.967740,0.993912
12826,0.365591,0.875321,0.995989
12827,0.040923,0.728479,0.958359
12828,-0.288250,0.536344,0.882522
12829,-0.585691,0.310862,0.771502
12830,-0.818655,0.066051,0.629724
12831,-0.961497,-0.182866,0.462841
12832,-0.998491,-0.420413,0.277507
12833,-0.925566,-0.631821,0.081109
12834,-0.750748,-0.803946,-0.118523
12835,-0.493284,-0.926085,-0.313429
12836,-0.181516,-0.990644,-0.495840
12837,0.150235,-0.993611,-0.658484
12838,0.465447,-0.934799,-0.794875
12839,0.729419,-0.817866,-0.899578
12840,0.913093,-0.650082,-0.968417
12841,0.996248,-0.441879,-0.998649
12842,0.969729,-0.206202,-0.989067
12843,0.836457,0.042295,-0.940055
12844,0.611103,0.288163,-0.853565
12845,0.318475,0.516114,-0.733047
12846,-0.009213,0.711976,-0.583304
12847,-0.335887,0.863570,-0.410307
12848,-0.625584,0.961472,-0.220952
12849,-0.846413,0.999594,-0.022789
12850,-0.974064,0.975566,0.176283
12851,-0.994484,0.890883,0.368327
12852,-0.905425,0.750808,0.545688
12853,-0.716691,0.564052,0.701293
12854,-0.449060,0.342226,0.828940
12855,-0.131993,0.099122,0.923539
12856,0.199604,-0.150145,0.981320
12857,0.509228,-0.390077,0.999979
12858,0.762792,-0.605756,0.978772
12859,0.932384,-0.783771,0.918545
12860,0.999334,-0.913056,0.821698
12861,0.956270,-0.985571,0.692092
12862,0.807935,-0.996808,0.534895
12863,0.570657,-0.946069,0.356373
12864,0.270558,-0.836507,0.163644
12865,-0.059326,-0.674935,-0.035609
12866,-0.382679,-0.471400,-0.233443
12867,-0.663904,-0.238555,-0.421970
12868,-0.872043,0.009123,-0.593674
12869,-0.984182,0.256233,-0.741710
12870,-0.987976,0.487411,-0.860177
12871,-0.883007,0.688285,-0.944351
12872,-0.680832,0.846365,-0.990877
12873,-0.403707,0.951822,-0.997900
12874,-0.082139,0.998099,-0.965140
12875,0.248471,0.982319,-0.893902
12876,0.551728,0.905463,-0.787028
12877,0.794248,0.772310,-0.648777
12878,0.949331,0.591139,-0.484661
12879,0.999907,0.373213,-0.301224
12880,0.940407,0.132083,-0.105778
12881,0.777381,-0.117260,0.093886
12882,0.528776,-0.359312,0.289806
12883,0.221960,-0.579023,0.474173
12884,-0.109290,-0.762734,0.639636
12885,-0.428510,-0.899022,0.779598
12886,-0.700556,-0.979412,0.888481
12887,-0.895480,-0.998908,0.961942
12888,-0.991825,-0.956297,0.997054
12889,-0.978984,-0.854227,0.992417
12890,-0.858370,-0.699046,0.948215
12891,-0.643261,-0.500402,0.866211
12892,-0.357339,-0.270645,0.749674
12893,-0.032078,-0.024060,0.603249
12894,0.296714,0.224020,0.432775
12895,0.592842,0.458172,0.245047
12896,0.823706,0.663837,0.047551
12897,0.963892,0.828228,-0.151842
12898,0.997966,0.941123,-0.345181
12899,0.922179,0.995504,-0.524759
12900,0.744872,0.987990,-0.683416
12901,0.485565,0.919047,-0.814827
12902,0.172804,0.792962,-0.913754
12903,-0.158980,0.617575,-0.976253
12904,-0.473262,0.403789,-0.999831
12905,-0.735445,0.164899,-0.983550
12906,-0.916666,-0.084245,-0.928057
12907,-0.996975,-0.328150,-0.835565
12908,-0.967530,-0.551653,-0.709763
12909,-0.831574,-0.740857,-0.555664
12910,-0.604073,-0.883997,-0.379413
12911,-0.310072,-0.972175,-0.188035
12912,0.018064,-0.999908,0.010839
12913,0.344211,-0.965472,0.209280
12914,0.632465,-0.871007,0.399378
12915,0.851093,-0.722387,0.573555
12916,0.976029,-0.528852,0.724865
12917,0.993516,-0.302437,0.847278
12918,0.901632,-0.057217,0.935912
12919,0.710490,0.191561,0.987234
12920,0.441134,0.428428,0.999198
12921,0.123214,0.638657,0.971328
12922,-0.208269,0.809178,0.904734
12923,-0.516825,0.929388,0.802070
12924,-0.768486,0.991814,0.667431
12925,-0.935547,0.992573,0.506184
12926,-0.999618,0.931618,0.324756
12927,-0.953644,0.812741,0.130382
12928,-0.802687,0.643330,-0.069191
12929,-0.563366,0.433921,-0.266005
12930,-0.262026,0.197533,-0.452214
12931,0.068160,-0.051137,-0.620395
12932,0.390842,-0.296628,-0.763843
12933,0.670498,-0.523675,-0.876838
12934,0.876341,-0.718163,-0.954877
12935,0.985711,-0.868000,-0.994848
12936,0.986569,-0.963868,-0.995158
12937,0.878818,-0.999807,-0.955793
12938,0.674322,-0.973584,-0.878325
12939,0.395593,-0.886827,-0.765840
12940,0.073314,-0.744932,-0.622824
12941,-0.257035,-0.556721,-0.454977
12942,-0.559089,-0.333895,-0.268992
12943,-0.799595,-0.090310,-0.072283
12944,-0.952076,0.158891,0.127307
12945,-0.999747,0.398212,0.321822
12946,-0.937360,0.612775,0.503507
12947,-0.771782,0.789238,0.665119
12948,-0.521242,0.916630,0.800215
12949,-0.213321,0.987031,0.903409
12950,0.118084,0.996062,0.970586
12951,0.436490,0.943164,0.999069
12952,0.706844,0.831624,0.987723
12953,0.899385,0.668378,0.936999
12954,0.992916,0.463575,0.848920
12955,0.977140,0.229950,0.726998
12956,0.853795,-0.017973,0.576092
12957,0.636459,-0.264778,0.402219
12958,0.349058,-0.495121,0.212311
12959,0.023230,-0.694679,0.013939
12960,-0.305155,-0.851046,-0.184989
12961,-0.599947,-0.954499,-0.376542
12962,-0.828693,-0.998605,-0.553083
12963,-0.966211,-0.980623,-0.707575
12964,-0.997363,-0.901671,-0.833858
12965,-0.918719,-0.766657,-0.926898
12966,-0.738937,-0.583976,-0.982985
12967,-0.477808,-0.364987,-0.999884
12968,-0.164079,-0.123304,-0.976920
12969,0.167712,0.126045,-0.915010
